機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-02-26
測試時間,22:09:07
照度E(lx),5.25
照度E(fc),0.49
相關色溫(K),1001
黑體距離Duv,-0.00897
CIE x,0.6276
CIE y,0.3257
CIE u,0.4441
CIE v,0.3457
CIE u',0.4441
CIE v',0.5185
色差,100.00
顯色指數Ra,72.4
R1,97
R2,83
R3,87
R4,90
R5,83
R6,42
R7,55
R8,42
R9,5
R10,73
R11,42
R12,-27
R13,85
R14,94
R15,69
輻照度Ee(mW/c㎡),0.002
明暗視覺比S/P,0.428
主波長(nm),613.20
色純度(%),86.1
半寬度(nm),8.2
峰值波長(nm),632.3
中心波長(nm),633.9
質心波長(nm),618.0
紅色比(%),74.3
綠色比(%),25.1
藍色比(%),0.7
CIE1931 X,14.819
CIE1931 Y,7.690
CIE1931 Z,1.104
TLCI-2012,11
積分時間(ms),2700.00
峰值信號,52189
暗信號,3182
補償電平,2906
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
380,0.002998,
381,0.002055,
382,0.001111,
383,0.001026,
384,0.000772,
385,0.000121,
386,0.000000,
387,0.000000,
388,0.000166,
389,0.000277,
390,0.000274,
391,0.000323,
392,0.001958,
393,0.002742,
394,0.004374,
395,0.003599,
396,0.002868,
397,0.001051,
398,0.000539,
399,0.003261,
400,0.003422,
401,0.003469,
402,0.001142,
403,0.000591,
404,0.000955,
405,0.000807,
406,0.000664,
407,0.001419,
408,0.002096,
409,0.002118,
410,0.001424,
411,0.000271,
412,0.000201,
413,0.000157,
414,0.000217,
415,0.000560,
416,0.000732,
417,0.000828,
418,0.000503,
419,0.001107,
420,0.002811,
421,0.003531,
422,0.003069,
423,0.001639,
424,0.000371,
425,0.000223,
426,0.001216,
427,0.001437,
428,0.002434,
429,0.002555,
430,0.001990,
431,0.001496,
432,0.000566,
433,0.000874,
434,0.001106,
435,0.001487,
436,0.002712,
437,0.003250,
438,0.003459,
439,0.004961,
440,0.007091,
441,0.010107,
442,0.009933,
443,0.008774,
444,0.008994,
445,0.010684,
