機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-02-26
測試時間,22:17:17
照度E(lx),56.05
照度E(fc),5.21
相關色溫(K),3829
黑體距離Duv,0.04144
CIE x,0.4294
CIE y,0.5160
CIE u,0.2061
CIE v,0.3715
CIE u',0.2061
CIE v',0.5573
色差,53.68
顯色指數Ra,69.5
R1,88
R2,75
R3,46
R4,85
R5,88
R6,63
R7,61
R8,50
R9,29
R10,34
R11,85
R12,23
R13,84
R14,67
R15,83
輻照度Ee(mW/c㎡),0.014
明暗視覺比S/P,1.408
主波長(nm),570.50
色純度(%),83.9
半寬度(nm),8.2
峰值波長(nm),632.3
中心波長(nm),633.9
質心波長(nm),579.6
紅色比(%),21.9
綠色比(%),77.7
藍色比(%),0.4
CIE1931 X,68.300
CIE1931 Y,82.066
CIE1931 Z,8.678
TLCI-2012,39
積分時間(ms),880.00
峰值信號,52204
暗信號,2632
補償電平,2928
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
715,0.003784,
716,0.001261,
717,0.000048,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000570,
725,0.003321,
726,0.005196,
727,0.005232,
728,0.002980,
729,0.000209,
730,0.000000,
731,0.000000,
732,0.000000,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000531,
737,0.001070,
738,0.001079,
739,0.001088,
740,0.000154,
741,0.002367,
742,0.002392,
743,0.002422,
744,0.001027,
745,0.000000,
746,0.000000,
747,0.001075,
748,0.001448,
749,0.001469,
750,0.001117,
751,0.000698,
752,0.008399,
753,0.008500,
754,0.008606,
755,0.002905,
756,0.000000,
757,0.000000,
758,0.000602,
759,0.004058,
760,0.004108,
761,0.004167,
762,0.001320,
763,0.000000,
764,0.008185,
765,0.016515,
766,0.016719,
767,0.014570,
768,0.000762,
769,0.000086,
770,0.024768,
771,0.029109,
772,0.028993,
773,0.015946,
774,0.001357,
775,0.001360,
776,0.001368,
777,0.000690,
778,0.000000,
779,0.000024,
780,0.000062,
