機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-02-26
測試時間,22:05:40
照度E(lx),82.13
照度E(fc),7.63
相關色溫(K),5116
黑體距離Duv,0.07623
CIE x,0.3590
CIE y,0.5755
CIE u,0.1563
CIE v,0.3758
CIE u',0.1563
CIE v',0.5637
色差,97.30
顯色指數Ra,24.8
R1,-5
R2,41
R3,78
R4,2
R5,7
R6,27
R7,67
R8,-18
R9,-100
R10,-21
R11,-20
R12,-16
R13,5
R14,85
R15,-23
輻照度Ee(mW/c㎡),0.015
明暗視覺比S/P,1.406
主波長(nm),558.90
色純度(%),81.0
半寬度(nm),70.3
峰值波長(nm),555.7
中心波長(nm),554.6
質心波長(nm),551.4
紅色比(%),3.1
綠色比(%),95.9
藍色比(%),1.0
CIE1931 X,75.012
CIE1931 Y,120.250
CIE1931 Z,13.700
TLCI-2012,8
積分時間(ms),1900.00
峰值信號,51805
暗信號,4124
補償電平,2926
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
714,0.009303,
715,0.009066,
716,0.006065,
717,0.005156,
718,0.003653,
719,0.004239,
720,0.005567,
721,0.006682,
722,0.004913,
723,0.003580,
724,0.003028,
725,0.006512,
726,0.008987,
727,0.010415,
728,0.009324,
729,0.007718,
730,0.007156,
731,0.005756,
732,0.004967,
733,0.005508,
734,0.004245,
735,0.003754,
736,0.002479,
737,0.002747,
738,0.003399,
739,0.003416,
740,0.003262,
741,0.005626,
742,0.005511,
743,0.005580,
744,0.001040,
745,0.000000,
746,0.001110,
747,0.005268,
748,0.006860,
749,0.006735,
750,0.006016,
751,0.004493,
752,0.007391,
753,0.006845,
754,0.006770,
755,0.005051,
756,0.004517,
757,0.004974,
758,0.004517,
759,0.006209,
760,0.004775,
761,0.002802,
762,0.000805,
763,0.000188,
764,0.004811,
765,0.010143,
766,0.010413,
767,0.008933,
768,0.000979,
769,0.005009,
770,0.011783,
771,0.012565,
772,0.012727,
773,0.004798,
774,0.010431,
775,0.014103,
776,0.017308,
777,0.014132,
778,0.007154,
779,0.007546,
780,0.012168,
