機型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-02-26
測試時間,22:07:54
照度E(lx),9.64
照度E(fc),0.90
相關色溫(K),1001
黑體距離Duv,-0.00704
CIE x,0.6375
CIE y,0.3279
CIE u,0.4506
CIE v,0.3476
CIE u',0.4506
CIE v',0.5214
色差,100.00
顯色指數Ra,75.0
R1,98
R2,86
R3,92
R4,90
R5,86
R6,48
R7,58
R8,43
R9,2
R10,80
R11,43
R12,-9
R13,88
R14,91
R15,67
輻照度Ee(mW/c㎡),0.004
明暗視覺比S/P,0.371
主波長(nm),612.20
色純度(%),89.7
半寬度(nm),7.9
峰值波長(nm),632.3
中心波長(nm),633.8
質心波長(nm),620.3
紅色比(%),75.6
綠色比(%),24.0
藍色比(%),0.4
CIE1931 X,27.436
CIE1931 Y,14.110
CIE1931 Z,1.490
TLCI-2012,11
積分時間(ms),560.00
峰值信號,23755
暗信號,3479
補償電平,2954
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
380,0.014723,
381,0.014760,
382,0.006706,
383,0.006193,
384,0.002507,
385,0.002654,
386,0.000537,
387,0.000424,
388,0.000000,
389,0.000000,
390,0.000000,
391,0.000000,
392,0.000000,
393,0.000000,
394,0.002530,
395,0.004029,
396,0.005619,
397,0.003908,
398,0.002424,
399,0.001950,
400,0.001563,
401,0.001513,
402,0.003516,
403,0.003805,
404,0.004389,
405,0.002663,
406,0.001262,
407,0.001008,
408,0.000000,
409,0.000000,
410,0.000000,
411,0.000000,
412,0.000064,
413,0.000126,
414,0.000126,
415,0.000100,
416,0.000000,
417,0.000000,
418,0.000000,
419,0.000000,
420,0.000314,
421,0.001331,
422,0.001316,
423,0.001123,
424,0.000371,
425,0.000000,
426,0.000131,
427,0.001655,
428,0.003788,
429,0.009525,
430,0.008995,
431,0.008581,
432,0.004214,
433,0.002734,
434,0.003174,
435,0.003893,
436,0.004019,
437,0.004087,
438,0.002970,
439,0.004324,
440,0.006867,
441,0.017061,
442,0.019081,
443,0.026033,
444,0.020370,
445,0.017543,
446,0.017196,
447,0.015053,
448,0.035736,
449,0.054481,
450,0.063416,
451,0.059739,
452,0.043761,
453,0.044312,
454,0.042542,
455,0.037992,
456,0.029577,
457,0.022274,
458,0.016054,
459,0.012622,
460,0.012006,
461,0.016089,
462,0.014333,
463,0.012077,
464,0.007367,
465,0.008384,
466,0.008032,
467,0.005953,
468,0.001473,
469,0.002057,
470,0.002490,
471,0.004860,
472,0.003314,
473,0.002971,
474,0.000365,
475,0.002255,
476,0.009737,
477,0.013236,
478,0.013965,
479,0.008407,
480,0.002291,
481,0.000184,
482,0.000000,
483,0.001096,
484,0.002485,
485,0.009244,
